0 3.39675E-4
20000 0.029029703
40000 0.071638834
60000 0.132227577
80000 0.236130076
100000 0.396665156
120000 0.77309787
140000 1.020989515
160000 1.425561924
180000 1.836940781
200000 2.345196424
